cell_type,action,energy,age,reward
2,0,24.6243673709609,20,0.0
2,3,45.90176995088956,13,0.0
2,2,38.579153277110684,16,0.0
2,0,37.226559590488264,7,0.0
2,2,34.58478562110752,20,0.0
2,2,37.03194668089046,21,0.0
2,1,24.64431264123193,20,0.0
1,1,27.53943086420458,22,-2.5
2,2,42.78171785892401,13,0.0
1,1,5.57586700307548,23,-2.5
2,1,48.76977985163791,22,0.0
2,3,66.83972177103799,19,0.0
1,1,21.11546604170985,23,-2.5
2,1,27.18890306621268,16,0.0
2,0,32.083450183596575,23,0.0
2,3,62.346644080306035,13,0.0
2,1,24.545101140550006,32,0.0
2,3,104.68098946743947,7,59.61940272945087
1,1,31.406759728162868,20,-2.5
1,1,21.11546604170985,23,-2.5
1,0,32.794750280981795,19,0.0
2,1,52.539987387909115,18,0.0
2,3,76.6172478610941,14,0.0
2,2,36.584538595336724,14,0.0
2,3,90.83195836961534,6,0.0
2,1,35.964127061578274,22,0.0
1,1,80.33356735250874,21,0.0
2,3,23.98594213372623,21,0.0
2,0,19.844312641231934,20,0.0
2,3,31.04875445497737,10,0.0
1,1,21.11546604170985,23,-2.5
1,1,27.972153472426488,21,-2.5
1,1,31.406759728162868,20,-2.5
2,1,41.76193533476619,15,0.0
2,3,37.07016775886054,24,0.0
2,1,80.81861372711738,14,0.0
2,0,24.011215796149557,21,0.0
2,1,11.134851912840011,31,0.0
2,2,30.26520658663692,18,0.0
2,1,34.49332885231344,13,0.0
1,1,49.7477502530345,24,-2.5
2,2,40.66347067972068,11,0.0
2,0,28.26704317610225,20,0.0
1,3,60.48193709435107,21,0.0
2,3,46.95195757149204,3,0.0
1,1,87.32794311157942,21,-2.5
2,2,31.768199688720927,22,0.0
2,1,25.15284528864383,22,0.0
2,2,33.53103021649589,23,0.0
1,2,119.07517736618821,22,0.0
2,0,14.52191646873594,34,0.0
2,2,48.39606972408966,6,0.0
2,1,44.54862101384163,14,0.0
2,1,41.32603811807083,15,0.0
2,1,41.54605643202831,17,0.0
2,2,98.76690315491761,1,0.0
2,2,60.61565760989501,15,0.0
1,1,42.54733083861469,22,-2.5
2,3,34.315333241254706,19,0.0
2,2,36.49692331593815,20,0.0
1,1,67.40496869446672,20,0.0
1,1,60.48193709435107,21,0.0
2,2,98.76690315491761,1,0.0
2,0,42.09606972408965,6,0.0
2,1,46.0126193265365,20,0.0
2,3,20.39127052587854,21,0.0
1,1,27.981937094351082,21,-2.5
2,3,42.347212944646984,22,0.0
2,2,24.879047386904453,34,0.0
2,1,29.552466693260975,18,0.0
2,0,43.46867310580718,14,0.0
2,3,36.86136090721759,10,0.0
1,1,27.981937094351082,21,-2.5
2,3,40.39190658369498,10,0.0
2,2,32.78698844637327,19,0.0
1,0,29.869927647170005,20,0.0
2,3,29.535235337708137,18,0.0
2,1,33.70689054282671,18,0.0
2,0,41.46704317610224,20,0.0
2,0,29.27303757668313,17,0.0
2,2,33.866329886844014,23,0.0
2,0,22.621920672965672,21,0.0
2,2,32.04326947362366,14,0.0
2,1,30.68698844637327,19,0.0
2,0,41.41412226494051,15,0.0
2,3,28.09198283100848,24,0.0
2,3,26.870167758860546,24,0.0
2,1,42.97349864714904,8,0.0
2,1,22.80063808110922,21,0.0
1,3,62.84072126832408,25,0.0
2,0,1.1047324522354958,34,0.0
1,2,71.91836391988052,35,0.0
2,2,29.8955454040837,11,0.0
2,0,42.83542879210016,11,0.0
2,2,35.60699288812585,12,0.0
2,0,22.505185777485565,22,0.0
2,0,33.92575666090771,22,0.0
2,0,44.017337358506225,15,0.0
2,0,57.48761512010622,15,0.0
1,1,27.771194321559992,25,-2.5
2,3,32.624421223396766,25,0.0
2,1,100.54097103980018,2,0.0
2,1,22.726913173526405,23,0.0
2,0,40.24111106098481,21,0.0
2,3,25.16533841076109,22,0.0
2,1,30.565338410761093,22,0.0
1,1,24.56248800801301,22,-2.5
2,3,42.927044980091395,13,0.0
2,0,25.682027264220885,24,0.0
2,1,17.441111060984817,21,0.0
2,1,36.07789032170786,14,0.0
2,3,38.89716484025549,18,0.0
2,3,34.6127199790333,12,0.0
1,1,27.4972558228438,23,-2.5
2,0,42.1226888987242,15,0.0
2,2,46.46858144726133,11,0.0
1,1,-1.2684047170743775,25,-2.5
2,1,39.120124316910875,18,0.0
2,3,27.080958427709284,19,0.0
2,3,62.27956621927606,14,0.0
1,2,109.19464673808484,4,0.0
2,3,29.67698560140161,15,0.0
1,1,58.562488008013,22,0.0
2,3,24.403948787221037,22,0.0
2,0,50.75878262685705,8,0.0
2,0,19.75794424005679,23,0.0
2,1,73.55082473018997,17,0.0
2,3,25.719519002822103,24,0.0
1,1,21.15694237998478,23,-2.5
1,1,21.15694237998478,23,-2.5
2,0,13.833091277129405,21,0.0
1,3,98.3318429116449,36,0.0
1,2,65.04920891613716,10,0.0
2,2,30.741074941087998,18,0.0
2,0,45.63971129086138,23,0.0
1,1,13.865648693531767,26,-2.5
2,0,49.86911211002193,25,0.0
1,2,119.09445437197176,36,0.0
2,2,10.1579442400568,23,0.0
1,1,30.244526386044896,22,-2.5
2,1,98.7926058292957,1,0.0
2,3,43.75794424005679,23,0.0
2,2,43.22268308117787,15,0.0
2,3,32.47356425700498,20,0.0
1,1,48.263683797662516,6,0.0
2,0,35.44086780348008,24,0.0
2,2,36.22803462139585,12,0.0
2,3,92.32988092826312,3,45.366789579067344
2,2,72.85299337358282,20,0.0
2,1,15.033091277129401,21,0.0
2,0,32.0181154644326,17,0.0
2,2,17.278678009645898,35,0.0
2,2,20.993243910404914,22,0.0
2,0,36.71273014620657,19,0.0
1,0,81.86837348892004,23,0.0
2,3,40.59806337246706,17,0.0
1,1,41.289613516026485,25,-2.5
2,3,42.1186312856703,5,0.0
2,2,36.8695914306973,16,0.0
2,1,43.83309127712939,21,0.0
1,3,62.65694237998477,23,0.0
2,3,75.98528744129564,16,0.0
2,3,6.075652965133586,36,0.0
2,2,44.060002566491704,15,0.0
2,2,24.633716890280517,22,0.0
2,2,30.05366216055154,21,0.0
2,3,50.507646513655594,5,0.0
1,3,42.97035733076804,6,0.0
2,1,96.8453020147441,7,0.0
2,2,38.70307618300232,26,0.0
1,1,31.37532128422751,12,0.0
2,3,23.782331324073258,13,0.0
2,3,36.492711832249086,17,0.0
2,3,17.952905697475728,25,0.0
2,3,20.19215926278442,20,0.0
1,1,24.091710194815573,24,-2.5
2,3,36.93256307674522,18,0.0
1,3,20.67947563583967,17,0.0
2,1,28.70165795847493,26,0.0
2,3,34.68784151358493,14,0.0
2,0,10.197197938205685,23,0.0
2,0,16.72347303062288,25,0.0
1,1,29.47828680507808,13,0.0
2,0,22.0079028150218,23,0.0
2,0,15.501035810222207,27,0.0
2,2,56.273545458498106,24,0.0
2,0,28.586285351874015,14,0.0
2,1,21.48568141014512,27,0.0
1,3,41.07332285161861,7,0.0
2,1,16.781843538128584,24,0.0
2,0,83.61783357927011,9,0.0
2,2,93.97062774197902,3,0.0
2,3,48.20025694244861,2,0.0
1,1,58.68293950095098,23,-2.5
2,2,89.56948926651197,10,0.0
2,0,18.05626592386071,23,0.0
2,0,31.857616188352303,22,0.0
2,1,8.49254421071497,37,0.0
2,1,32.7694775777871,25,0.0
1,1,17.75990790083535,24,-2.5
2,0,9.109186757698536,37,0.0
2,2,30.340911523783607,24,0.0
1,1,12.392579036877063,26,-2.5
2,0,39.23695762882304,26,0.0
2,3,26.08475000691954,18,0.0
2,3,32.237715740104065,13,0.0
2,3,21.849675128883487,37,0.0
2,0,31.28596098323373,22,0.0
2,1,30.832744588972595,14,0.0
2,2,31.040795500839586,27,0.0
2,2,39.32360483718785,15,0.0
1,1,17.75990790083535,24,-2.5
2,1,37.634098421699704,14,0.0
2,2,36.63767091808126,23,0.0
2,3,30.21389721560269,17,0.0
2,1,18.561898267857554,24,0.0
2,2,51.88688799628786,14,0.0
2,3,32.36057412263002,26,0.0
2,1,39.620867252558305,13,0.0
2,0,3.7013536848644244,38,0.0
2,1,9.927226346749118,35,0.0
1,1,52.8762179197829,25,0.0
2,0,47.792753957588474,16,0.0
2,1,16.61429510687478,25,0.0
2,1,37.34433200540113,7,0.0
2,0,16.10033381324742,27,0.0
2,1,13.203590230058664,25,0.0
2,2,19.04484112717008,22,0.0
1,1,10.50888905582462,27,-2.5
2,1,38.31547138928201,21,0.0
2,2,33.21385195311022,14,0.0
2,2,18.117859982515267,22,0.0
1,1,14.37621791978291,25,-2.5
1,1,17.584924233329893,28,-2.5
2,3,14.403590230058661,25,0.0
2,0,41.53334723338642,7,0.0
2,0,19.178606417206588,27,0.0
2,0,29.31841255197992,19,0.0
2,0,31.34484112717008,22,0.0
2,1,33.15117143842405,16,0.0
1,1,55.29924951989854,24,-2.5
1,0,25.408914791914732,26,0.0
2,1,61.32914511657176,24,0.0
2,0,93.3592775888267,5,0.0
2,0,12.144841127170094,22,0.0
2,1,31.98428101760408,14,0.0
2,1,32.16265821571368,25,0.0
2,2,32.123728054402434,18,0.0
2,2,24.896746909747627,20,0.0
2,1,46.38150438226406,6,0.0
2,3,28.41773365382156,24,0.0
1,3,73.44161166404653,26,60.0
2,3,23.90033381324742,27,0.0
2,1,27.20629859024935,20,0.0
1,1,7.118295394406383,28,-2.5
2,2,25.216132014834333,26,0.0
2,0,19.377953795367926,22,0.0
2,3,37.35687379017682,8,0.0
2,3,9.056604994709941,26,0.0
1,0,27.3736148111836,25,0.0
2,3,27.870122805321714,23,0.0
2,1,16.173589324491974,19,0.0
2,1,30.157382911945767,23,0.0
1,1,43.59236567604241,9,0.0
1,1,30.985624258364673,35,-2.5
2,1,39.24818569230844,19,0.0
2,1,28.831486414911428,25,0.0
2,0,17.802181145144207,26,0.0
1,3,50.985624258364666,26,0.0
2,2,25.5190384836253,20,0.0
2,3,36.95212916333176,27,0.0
2,1,17.991148201982273,28,0.0
2,2,6.743475234404299,39,0.0
2,2,40.574776045445105,13,0.0
2,2,37.90932370212366,17,0.0
1,1,50.985624258364666,26,0.0
2,3,80.05212205597587,11,0.0
2,0,23.941686901347413,23,0.0
1,1,50.985624258364666,26,0.0
2,3,41.10881978196288,39,0.0
1,3,37.299039209147935,9,0.0
2,2,93.20377774321773,12,0.0
2,3,14.912875598023106,28,0.0
2,2,31.920249459939495,24,0.0
2,0,17.35776150732863,27,0.0
2,3,34.79837896409067,13,0.0
1,1,14.408655858480323,25,-2.5
2,2,98.81254178477569,1,0.0
2,0,89.00377774321773,12,0.0
1,0,18.04874696123933,35,0.0
2,2,20.857382911945766,23,0.0
2,0,40.58632921786791,17,0.0
2,3,45.83626549060614,3,0.0
1,3,55.26385751867575,29,0.0
2,0,27.47200421680983,15,0.0
2,3,33.679110307986605,27,0.0
2,2,23.04660817983714,21,0.0
2,3,38.83630587697358,20,0.0
1,1,64.81764227807261,13,0.0
1,0,47.639862964976665,25,0.0
2,2,71.22352994580216,19,0.0
2,3,20.993061177676754,27,0.0
2,3,12.671333781635926,24,0.0
2,1,30.39190466505806,24,0.0
1,3,114.4086558584803,25,60.0
2,3,12.07133378163593,24,0.0
1,3,120.0,27,60.0
2,0,99.50422123377565,27,0.0
2,3,24.34488217407313,27,0.0
2,0,21.100752727843414,25,0.0
1,1,7.592260305453683,27,-2.5
2,1,26.06520603172447,21,0.0
2,2,10.721723660808452,29,0.0
2,3,21.864117619984334,30,0.0
2,3,140.0,1,120.0
2,2,9.680181844421277,25,0.0
2,2,31.013195043736587,13,0.0
2,0,24.544794497966027,29,0.0
2,1,95.21376428147012,6,0.0
2,3,12.411029207929554,27,0.0
2,0,31.545117901963465,20,0.0
2,1,11.366609570113994,28,0.0
2,1,100.62138984756103,2,0.0
2,2,93.26097011876122,12,0.0
2,1,46.43063286767931,25,0.0
2,3,40.78196397019106,28,0.0
2,1,20.165453057495295,27,0.0
2,1,49.125992301138226,3,0.0
1,3,120.0,28,60.0
2,2,31.405670865165106,16,0.0
2,0,69.53249676596707,18,0.0
2,3,87.95077626953656,9,0.0
2,2,40.95033325767439,12,0.0
2,3,34.73686123684304,23,0.0
1,1,4.1576540497173005,28,-2.5
2,3,26.795177280653256,18,0.0
2,2,12.874041834726038,38,0.0
2,0,35.84299035047894,18,0.0
2,1,29.58816550837987,22,0.0
1,3,53.37049356576476,30,0.0
2,1,27.171329810180644,19,0.0
2,1,27.53097805307603,17,0.0
2,2,63.694757749586586,23,0.0
2,0,25.61261411727821,28,0.0
2,3,27.680807457572367,26,0.0
2,1,37.95473708094745,9,0.0
2,0,19.100453171687754,31,0.0
2,3,68.0947900000838,25,0.0
2,2,21.270587187672838,18,0.0
2,3,31.382871567588992,23,0.0
1,1,14.895951477470465,29,-2.5
2,2,18.599740866557813,28,0.0
2,0,8.961315629323126,29,0.0
2,3,45.10544299360334,14,0.0
2,1,35.67714344648644,21,0.0
2,3,42.23981961260061,5,0.0
1,1,16.8064956776657,28,-2.5
2,0,53.10298390305802,17,0.0
2,1,20.223803581933975,26,0.0
1,1,0.3209609859022411,30,-2.5
2,0,17.76015911670443,28,0.0
2,1,16.839588233282264,28,0.0
2,3,48.54681667609696,28,0.0
1,0,45.84252855647252,27,0.0
2,0,38.582871567588995,23,0.0
2,0,23.11284281651779,23,0.0
2,2,21.388503911585843,28,0.0
2,0,34.539588233282245,28,0.0
2,2,38.55452677270756,24,0.0
1,1,116.59602954440685,29,-2.5
2,0,12.433955889285425,25,0.0
1,1,28.89593793793439,18,0.0
1,1,11.041239355382725,26,-2.5
2,3,32.80790110294572,14,0.0
2,0,17.278638099539826,31,0.0
2,0,19.954526772707577,24,0.0
2,1,14.581507917362408,24,0.0
2,2,27.18628319827118,21,0.0
1,3,9.250077192356393,23,0.0
2,2,97.00847034067925,7,0.0
2,2,40.152942344136136,16,0.0
2,0,42.74503931688352,13,0.0
1,1,0.3209609859022411,30,-2.5
2,1,10.005735267138686,28,0.0
1,3,47.188289849860524,28,0.0
2,1,20.233955889285426,25,0.0
2,0,7.739500557175172,30,0.0
2,3,34.45173981430291,21,0.0
2,0,41.53560640085837,11,0.0
2,1,8.419686136828826,28,0.0
2,1,25.59545878705254,26,0.0
2,1,28.382871567589007,23,0.0
2,3,19.541213601542395,29,0.0
2,1,19.335581257545552,25,0.0
2,3,32.218750894526046,20,0.0
2,0,66.87584448492179,26,0.0
2,0,20.6685722124217,42,0.0
2,0,24.459692584377798,32,0.0
1,2,119.08579086362847,42,0.0
2,2,34.43987816403142,32,0.0
2,1,29.120878446010572,22,0.0
2,2,35.42789064631079,16,0.0
2,0,32.2811574079798,24,0.0
2,3,25.816095021743887,28,0.0
2,1,12.600740621666805,29,0.0
2,0,6.320642718120244,29,0.0
2,2,35.82091448380603,23,0.0
2,1,7.059692584377813,32,0.0
1,1,-1.1605255422473686,30,-2.5
1,1,3.7088485283198063,30,-2.5
2,1,39.85088573273482,18,0.0
2,3,40.64352510481063,13,0.0
2,1,6.1280838412367515,42,0.0
2,0,36.282853677830666,21,0.0
2,2,29.859692584377775,32,0.0
2,2,46.69997578418809,5,0.0
2,1,25.293932308956105,20,0.0
2,3,22.662236830249128,29,0.48144147885336164
2,1,13.704578493683337,32,0.0
2,1,30.09334726234253,21,0.0
2,2,24.035997118197333,28,0.0
1,1,0.7740807134890133,29,-2.5
2,2,24.190907197081803,23,0.0
2,1,49.62815726570626,16,0.0
2,1,35.805203252168646,23,0.0
2,3,88.61545694063466,7,0.0
2,0,35.00249088307594,8,0.0
2,3,22.706738597123138,19,0.0
2,2,22.43121678666959,24,0.0
2,1,12.481507656525741,32,0.0
2,2,25.120555042013134,31,0.0
2,3,17.562562402200378,25,0.0
1,1,45.274080713489006,29,0.0
2,1,18.73558125754555,25,0.0
2,0,16.51709828854254,21,0.0
2,1,4.697484204855556,31,0.0
2,0,15.034831086110756,28,0.0
1,1,43.3582472367208,30,0.0
2,2,43.33268434685321,12,0.0
2,1,72.01250703702891,19,0.0
1,1,6.819763036778625,30,0.0
2,2,37.20677934395319,17,0.0
2,3,25.091510478532552,26,0.0
2,3,36.52080511927166,30,1.16112107023352
2,2,4.820102299184785,30,0.0
1,0,14.421369939595467,39,0.0
2,2,5.414885815839736,29,0.0
2,1,65.65473318256417,27,0.0
2,3,4.295405679572773,41,0.0
2,3,12.034831086110762,28,0.0
2,3,13.638581282020194,33,0.0
2,1,74.61561936045071,15,0.0
2,2,8.259621670000007,34,0.0
2,1,64.84940699127607,26,0.0
2,1,22.003648860867774,27,0.0
2,1,31.06004610562219,25,0.0
2,0,11.876372902497954,32,0.0
2,3,19.290329991895568,43,0.0
1,1,0.5669535502677925,33,-2.5
2,2,10.1796293193092,30,0.0
2,3,19.7565584821516,31,0.0
2,3,24.610740155364052,17,0.0
2,1,40.06533683909777,29,0.0
2,0,4.345184039143748,40,0.0
2,3,33.10938632263695,12,0.0
2,2,29.514469955187923,26,0.0
2,1,32.611682996783294,23,0.0
2,1,22.25540196953291,28,0.0
2,3,48.47621751143505,6,0.0
2,0,71.187027250277,23,0.0
2,0,44.74031109087021,16,0.0
2,1,7.794983719386294,29,0.0
2,0,38.22241380245302,14,0.0
2,3,36.75384638616244,11,0.0
2,2,29.424422890159242,22,0.0
2,0,24.955401969532907,28,0.0
2,3,93.9546492416895,3,0.0
1,1,17.358247236720807,39,-2.5
2,0,23.876372902497963,32,0.0
2,0,45.75729621208493,3,0.0
1,3,5.535852466390973,26,0.0
2,3,34.64508486957214,11,0.0
1,3,41.450302476152004,31,0.0
2,2,26.757251271334358,17,0.0
2,1,37.011820788361284,15,0.0
2,1,39.21918141628547,20,0.0
2,2,37.854793161991964,17,0.0
2,0,31.224238072019016,29,0.0
2,1,26.024150395911906,33,0.0
2,3,32.84945309153046,26,0.0
2,2,9.024238072019042,29,0.0
1,2,103.9899488882712,44,0.0
2,3,27.987046578076704,22,0.0
2,2,17.389174129561244,24,0.0
2,0,3.0848126654810404,42,0.0
2,3,12.504205125640908,33,0.0
2,1,22.539233508251026,22,0.0
2,3,30.201089982691563,24,0.0
1,1,-2.450665083695321,33,-2.5
1,1,0.8032519816742019,29,-2.5
2,1,23.559202880632466,25,0.0
2,3,38.15820003274727,22,0.0
2,0,30.19074551231118,21,0.0
2,1,28.489174129561235,24,0.0
2,2,29.770439835604407,30,0.0
2,0,13.627988267928455,34,0.0
1,0,45.450302476152004,31,0.0
2,0,29.424863685170124,30,0.0
2,1,13.408173847582106,34,0.0
2,2,21.483858627138723,25,0.0
2,2,63.244140168472434,28,0.0
2,3,6.893811503278571,38,0.0
2,0,32.535633366659816,24,0.0
1,1,41.450302476152004,31,0.0
2,3,3.696379524787412,44,0.0
2,1,11.984390705294551,30,0.0
2,1,23.719755843834083,25,0.0
2,1,16.22486368517016,30,0.0
2,3,23.227988267928456,34,0.0
2,2,33.808173847582076,34,0.0
2,0,48.25233407144665,20,0.0
1,1,20.16800336617001,20,0.0
2,2,28.91691441283617,23,0.0
2,2,19.38347662823368,31,0.0
2,2,29.499090207798538,14,0.0
2,1,4.710962696965078,33,0.0
2,1,23.90955915857556,26,0.0
2,2,32.91050900443324,32,0.0
2,0,22.74938793419975,32,0.0
2,0,43.35388223798157,11,0.0
2,0,25.898383469877626,17,0.0
2,3,18.488525476564405,35,0.0
2,3,31.451446260634647,24,0.0
2,3,33.52676156815716,20,0.0
2,3,99.95811740832121,11,0.0
2,0,43.955048050631596,7,0.0
2,1,6.544349391618688,34,0.0
2,2,20.062489884159746,27,0.0
2,2,22.262524891760087,23,0.0
2,3,34.21412677532081,24,0.0
2,1,49.46500795114794,30,0.0
2,2,50.872325013052205,5,0.0
2,1,36.55440714437411,12,0.0
2,3,29.00138688194486,25,0.0
2,0,98.80029689925333,1,0.0
2,3,55.29488809098386,31,0.0
2,0,20.515682937031734,24,0.0
2,0,29.926317097042133,33,0.0
2,1,8.266076787659541,34,0.0
2,0,60.03911087643765,28,0.0
2,3,13.48673534718879,33,0.0
2,3,26.089471028814554,25,0.0
2,3,35.255040724259345,31,0.0
2,0,50.54700009724652,5,0.0
2,1,7.8251605844234735,31,0.0
2,2,20.18360295692738,29,0.0
2,0,23.694519877145265,35,0.0
2,1,13.595392481364,31,0.0
2,2,17.369333204470784,32,0.0
2,2,30.771083465879915,11,0.0
2,0,42.14724735667616,13,0.0
1,1,10.550525150591998,41,-2.5
2,0,36.03115498500432,32,0.0
2,2,33.69743155860412,16,0.0
2,3,33.526317097042146,33,0.0
2,2,65.74226842433292,26,0.0
1,1,-0.3018675185297388,35,-2.5
1,1,93.97355675070763,31,-2.5
2,3,44.868568366992065,8,0.0
2,1,10.573450649575934,30,0.0
2,1,18.58468760454787,31,0.0
2,0,40.068625356537524,10,0.0
2,0,40.33655710110444,15,0.0
2,3,5.983502073560437,33,0.0
2,0,100.60165853543185,9,0.0
2,0,24.722991851562618,27,0.0
2,2,30.73108328192582,24,0.0
2,0,19.329851806121383,25,0.0
2,1,34.91093837156159,23,0.0
2,3,7.080245656749192,35,0.0
2,3,17.884290572878506,45,0.0
2,1,21.489154863620037,31,0.0
2,3,19.183502073560433,33,0.0
2,1,35.51160042769377,17,0.0
2,1,11.20956135045365,32,0.0
2,0,42.16805110707122,12,0.0
1,1,35.726545546672845,34,0.0
1,1,11.04914235522816,32,0.0
2,0,86.75852199594074,6,0.0
1,0,21.049142355228163,32,0.0
2,1,30.87618984068895,46,0.0
2,0,5.358518260708339,35,0.0
2,3,0.6992784338240101,44,0.0
2,3,33.94674821925606,28,0.0
2,0,26.61555575103451,26,0.0
2,2,5.264269108419374,36,0.0
2,3,6.394206950376553,33,0.0
2,3,16.19885647363752,32,0.0
2,1,13.44048596613181,34,0.0
2,1,7.508277271621541,40,0.0
2,3,31.417935952991066,22,0.0
2,2,19.0802456567492,35,0.0
2,3,41.280090265686276,9,0.0
2,1,29.96355680328936,33,0.0
2,3,27.718342709439156,29,0.0
2,1,7.798856473637528,32,0.0
2,2,31.14048596613179,34,0.0
2,2,31.593431086714006,18,0.0
2,2,23.479340773515226,18,0.0
2,3,37.42263961592504,36,0.0
1,0,26.974566753192498,16,0.0
2,1,38.46483489894226,19,0.0
2,3,44.66679983978961,22,0.0
2,3,48.490489922210955,11,0.0
2,1,33.21793595299108,22,0.0
2,2,55.94820240321226,33,0.0
2,0,36.099422337589964,16,0.0
2,3,34.957719140413666,14,0.0
2,0,25.693763796611982,22,0.0
2,0,31.55463503966559,29,0.0
2,1,32.85034085668094,37,0.0
2,0,25.19138889396995,34,0.0
2,3,23.488910723645574,27,0.0
1,2,87.94969604279088,46,0.0
2,3,42.769303046175345,15,0.0
2,3,23.530878671972154,28,0.0
2,2,23.554574324730133,29,0.0
2,1,31.572282010499173,19,0.0
2,3,11.532639791081394,31,0.0
2,1,18.283090814339452,27,0.0
2,2,35.59867200987632,10,0.0
1,2,119.10591511530716,16,0.0
2,3,2.489152348775725,47,0.0
2,3,13.097386869426309,24,0.0
1,3,0.11998404287539033,33,0.0
2,0,92.76640881635028,7,0.0
2,2,15.102089566556344,47,0.0
1,1,-1.6675393380199957,35,-2.5
2,3,22.14153400503799,23,0.0
2,2,17.111290990423406,34,0.0
2,3,28.018825191971125,24,0.0
2,2,38.61152236974174,11,0.0
1,3,26.08048186849965,17,0.0
2,3,25.952639903264487,15,0.0
2,0,32.538970102335355,25,0.0
2,3,24.193139155379107,13,0.0
2,1,21.095506339075115,32,0.0
2,1,35.50901360370732,19,0.0
2,3,31.03417337711378,18,0.0
2,0,37.55003292458071,21,0.0
2,1,12.307746560845711,26,0.0
2,1,30.63618246481999,26,0.0
2,2,15.977438024279824,34,0.0
2,2,4.577438024279827,34,0.0
2,2,21.488132477158725,36,0.0
2,1,15.288220153265804,35,0.0
2,0,20.79550633907512,32,0.0
2,3,22.85436718712222,35,0.0
2,1,47.29702767294682,6,0.0
2,3,40.81607772576583,34,0.0
2,3,46.9690557867457,7,0.0
2,1,7.289152348775723,47,0.0
2,2,22.00939916682921,25,0.0
2,1,25.423442571444046,27,0.0
2,1,26.394295362760907,28,0.0
2,0,91.61175957466078,4,0.0
2,2,24.213098101063686,24,0.0
2,0,31.77646283387329,14,0.0
2,3,44.57491600354114,8,0.0
2,3,33.1291602479442,19,0.0
2,1,42.80288788974226,7,0.0
1,3,4.7910298153172866,28,0.0
2,3,16.709130269988755,31,0.0
2,2,13.61151886322201,32,0.0
2,0,10.301366555870562,33,0.0
2,2,29.28295663055397,34,0.0
2,0,95.82821280554795,4,0.0
2,0,44.26260275133957,15,0.0
1,1,33.87146208031296,35,0.0
2,2,11.16606688552243,35,0.0
2,1,16.703247086221747,25,0.0
2,0,4.638500007876839,32,0.0
2,1,10.177303840494382,35,0.0
2,1,1.8377220906410001,35,0.0
2,3,42.38210303870548,20,0.0
1,1,7.224411585835153,48,-2.5
2,3,3.532443228257769,39,0.0
2,2,1.8524508775669821,33,0.0
2,2,24.00015557955635,29,0.0
2,0,47.91457630492091,11,0.0
2,1,1.9245923303353598,48,0.0
2,3,26.60751083381697,24,0.0
2,2,5.2562010734764115,38,0.0
1,1,8.817452658420514,48,0.0
2,2,26.02930278823951,28,0.0
2,1,32.45245087756697,33,0.0
2,3,17.77302176098912,33,0.0
2,2,36.213685501185026,13,0.0
2,1,30.58232305066873,15,0.0
2,1,7.332089746644165,31,0.0
2,0,27.554677474451786,23,0.0
2,0,29.284171021085115,15,0.0
2,2,98.80586021679544,1,0.0
2,2,31.017422972904622,29,0.0
2,2,34.13842491072786,35,0.0
2,3,12.449503994336524,25,0.0
2,1,20.11738693510918,28,0.0
2,1,4.812603510842509,34,0.0
2,2,35.56522895954986,10,0.0
2,0,15.400054758233498,33,0.0
2,2,32.75598220881045,27,0.0
2,0,19.426010959881673,30,0.0
2,3,8.86577735646771,40,0.0
2,2,8.211844282670118,35,0.0
2,1,13.477486926146383,29,0.0
1,3,3.8824317365759033,29,0.0
2,2,23.213221303778056,26,0.0
2,2,20.566475793322308,25,0.0
2,0,34.30170526980643,19,0.0
2,0,30.113221303778055,26,0.0
2,0,38.58753526718604,15,0.0
2,0,33.66711783115873,22,0.0
2,3,40.971499851937715,11,0.0
2,0,9.08990245088205,34,0.0
2,1,46.70264229778547,5,0.0
2,3,65.62177504691842,21,0.0
1,1,7.681242905814317,25,0.0
2,0,18.725274783779085,30,0.0
2,0,46.38972024795852,7,0.0
2,1,4.689622877793437,39,0.0
2,2,9.326257985652505,36,0.0
2,1,25.082528588965655,38,0.0
2,3,19.142768898348265,37,0.0
2,0,25.95238206721925,29,0.0
1,0,38.962864001571575,36,0.0
2,3,37.712915545045014,36,0.0
2,0,46.3811941355829,35,0.0
1,2,119.09140192125862,49,0.0
2,1,40.977348687526316,10,0.0
2,0,25.65505410760122,36,0.0
2,1,25.91483527118374,21,0.0
2,1,6.120625641655654,32,0.0
2,0,54.26088886903186,33,0.0
2,2,47.5973457907396,6,0.0
2,0,48.19146600340921,2,0.0
2,1,7.589902450882051,34,0.0
2,0,1.7274144982711792,37,0.0
2,3,7.627035902888319,33,0.0
2,1,4.840986772578479,34,0.0
2,2,28.270638933716974,21,0.0
2,3,11.726700707275324,38,0.0
2,3,6.4319544558893345,34,0.0
2,0,10.096701534234256,27,0.0
1,2,92.09020379538842,50,0.0
2,0,5.27147059363684,40,0.0
2,2,22.951954568072427,18,0.0
2,1,18.994821003883068,35,0.0
2,1,10.595145372523344,27,0.0
2,3,17.77891852489481,23,0.0
2,1,29.753949704473538,32,0.0
2,2,22.67112034509091,32,0.0
2,0,4.92554419465667,33,0.0
2,0,61.28839886031349,11,0.0
2,3,0.5323330512721947,38,0.0
2,1,2.965719745925842,39,0.0
2,1,8.131176538653513,37,0.0
2,0,29.37295050803423,24,0.0
2,1,12.804846982540813,36,0.0
2,3,5.249655521488915,40,0.0
2,2,43.097691407428435,15,0.0
2,0,48.78646248318786,10,0.0
2,2,9.606057958855,36,0.0
